angles,magnitude,activity
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
1,0,0
20000000000,0,0
1,1,0
0,0,0
7,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
1149740,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.853501,0.286625,0
0.0633803,0.53169,0
-2.10911,0.596813,0
1.03397,1.22708,0
0,0,0
9.90845,10.7359,0
0.111337,0.398569,0
0.134298,0.406803,0
0.151814,0.566241,0
0.0135258,0.00759974,0
0.102558,0.300148,0
-0.164465,-0.0208804,0
0.830374,0.289997,0
0.0763636,0.541818,0
-4.62812,0.0329206,0
1.03166,1.22937,0
0,0,0
9.89455,10.7236,0
0.123425,0.381805,0
0.149647,0.39863,0
0.167846,0.561681,0
0.0131767,0.00762301,0
0.117163,0.299501,0
-0.256792,-0.0240837,0
0.863947,0.384571,0
0.0375427,0.1843,0
-1.60656,0.0894287,0
1.03928,1.23614,0
0,0,0
9.8942,10.7372,0
0.162867,0.746637,0
0.133551,0.434348,0
0.141277,0.488942,0
0.0142517,0.0106829,0
0.0695021,0.20752,0
-0.536723,-0.287662,0
0.837376,0.288509,0
0.0758123,0.534296,0
-1.65045,-1.45817,0
1.03813,1.24085,0
0,0,0
9.90253,10.7365,0
0.109633,0.396252,0
0.142151,0.405804,0
0.164026,0.564513,0
0.0131913,0.00760512,0
0.116565,0.299999,0
-0.0824517,-0.0320211,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
10,12,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
10,12,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
10,12,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
10,12,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.39645,0.266272,0
0.615385,2.61538,0
0.674986,0.680629,0
1.94675,5.09467,0
0,0,0
8.46154,7.07692,0
3.1716,13.7633,0
0.427316,0.567218,0
0.473624,0.659833,0
0.0113128,0.00798441,0
0.186444,0.360676,0
-0.363156,-0.308285,0
0.333333,0.333333,0
1.33333,5.33333,0
-1.99996,-0.499995,0
1.88889,4.55556,0
0,0,0
8,6,0
2.66667,10.6667,0
0.477108,0.477108,0
0.477108,0.477108,0
0.00843642,0.00843642,0
0.276426,0.276426,0
-0.636993,-0.636993,0
0.52,0.34,0
0,0.1,0
0.999979,0.892233,0
1.96,5.64,0
0,0,0
8.4,7.1,0
3.84,17.69,0
0.292277,0.518335,0
0.292277,0.518335,0
0.0153809,0.0125684,0
-4.34882E-06,0.141173,0
-0.999998,-0.802859,0
0.555556,0.351111,0
0,0.2,0
0.999979,1.05268,0
1.88889,4.79556,0
0,0,0
8.66667,7.53333,0
3.55556,15.4489,0
0.276426,0.453285,0
0.276426,0.508567,0
0.0153809,0.0103809,0
-4.34882E-06,0.217313,0
-0.999992,-0.799152,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.59375,1,0
0.125,0,0
1.49994,0,0
1.25,1,0
0,0,0
6.125,2,0
0.609375,0,0
0.319464,-4.34882E-06,0
0.319464,-4.34882E-06,0
0.0119629,0.0153809,0
0.163621,-4.34882E-06,0
-0.695461,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.59375,1,0
0.125,0,0
3.28552,0,0
1.10938,1,0
0,0,0
5.875,2,0
0.609375,0,0
0.319464,-4.34882E-06,0
0.319464,-4.34882E-06,0
0.0119629,0.0153809,0
0.163621,-4.34882E-06,0
-3.77861,0,0
0.685951,1,0
0.181818,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0.181818,0,0
0.260636,-4.34882E-06,0
0.260636,-4.34882E-06,0
0.0107321,0.0153809,0
0.205907,-4.34882E-06,0
147356,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
1,0,0
10000000000,0,0
1,1,0
0,0,0
5,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
1149740,0,0
1,1,0
1,0,0
10000000000,0,0
1,1,0
0,0,0
5,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
1149740,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.55157,0.292562,0
0.109091,0.527273,0
0.689387,0.941769,0
1.17562,1.3124,0
0,0,0
10.4545,11.6909,0
0.593388,0.649917,0
0.339934,0.449949,0
0.372769,0.607296,0
0.0123437,0.0075916,0
0.149654,0.300375,0
-0.398432,-0.263062,0
0.594866,0.308359,0
0.11828,0.55914,0
-1.73869,-0.0646195,0
1.1806,1.3131,0
0,0,0
10.3763,11.5914,0
0.492774,0.478206,0
0.317262,0.412153,0
0.332906,0.563038,0
0.0121218,0.00767766,0
0.15785,0.297976,0
-0.391531,-0.252496,0
0.686654,0.487939,0
0.0608696,0.0695652,0
-1.03895,-0.377787,0
1.14926,1.28401,0
0,0,0
10.3043,11.4609,0
0.455198,0.961512,0
0.256898,0.399287,0
0.256898,0.399287,0
0.0135945,0.0133582,0
0.0995983,0.109656,0
-0.563512,-0.717525,0
0.61287,0.320075,0
0.0918367,0.571429,0
-1.10999,-3.72863,0
1.17409,1.25031,0
0,0,0
10.3776,11.5714,0
0.52072,0.387755,0
0.30485,0.390073,0
0.318759,0.535065,0
0.0127745,0.0077278,0
0.133218,0.296575,0
-0.455388,-0.296177,0
0.750673,0.906767,0
0.0882353,0,0
0.999929,0.999948,0
1.08045,1.04662,0
0,0,0
10.1863,12.098,0
0.249616,0.186467,0
0.212533,0.0849473,0
0.238853,0.0849473,0
0.0128668,0.0153809,0
0.1296,-4.34882E-06,0
-0.233578,-0.99911,0
0.803531,0.899276,0
0.0851064,0.0531915,0
-2.00564,-5.33619,0
1.07786,1.05036,0
0,0,0
10.1277,12.0532,0
0.153916,0.0503622,0
0.170282,0.0902409,0
0.191063,0.0902409,0
0.0129476,0.013807,0
0.1264,0.0902409,0
-0.141164,-0.263045,0
0.781036,0.862826,0
0.0555556,0.0740741,0
-1.62336,-5.47984,0
1.10588,1.06859,0
0,0,0
10.1852,12.0741,0
0.280521,0.0685871,0
0.195741,0.114668,0
0.195741,0.114668,0
0.0137412,0.0132375,0
0.0931732,0.114668,0
-0.473441,-0.291478,0
0.792809,0.8932,0
0.0943396,0.0566038,0
-2.53322,-5.35947,0
1.08544,1.0534,0
0,0,0
10.1321,12.0566,0
0.152367,0.0533998,0
0.175518,0.0944584,0
0.196016,0.0944584,0
0.0127109,0.0137121,0
0.135693,0.0944584,0
-0.145684,-0.267899,0
0.538462,0.301775,0
0.307692,0.153846,0
0.13333,1.06521,0
1.71006,4.53846,0
0,0,0
8.92308,8,0
2.84024,15.2308,0
0.343196,0.598358,0
0.343196,0.598358,0
0.0131619,0.0113128,0
0.117767,0.186444,0
-0.708507,-0.8193,0
0.755102,0.27551,0
0,0.571429,0
0.999971,1.42149,0
1.4898,3.37245,0
0,0,0
9.42857,9.57143,0
1.95918,9.81633,0
0.178103,0.484815,0
0.178103,0.624364,0
0.0153809,0.0077278,0
-4.40059E-06,0.296575,0
-0.999898,-0.74022,0
0.702479,0.256198,0
0,0.363636,0
0.999974,1.2278,0
1.59504,3.79339,0
0,0,0
9.27273,9.09091,0
2.38017,11.5372,0
0.205907,0.548781,0
0.205907,0.637583,0
0.0153809,0.00814945,0
-4.34882E-06,0.284663,0
-0.999943,-0.633201,0
0.802469,0.481481,0
0,0.222222,0
0.999968,0.937486,0
1.39506,2.77778,0
0,0,0
9.55556,9.33333,0
1.58025,6.88889,0
0.151487,0.368566,0
0.151487,0.435458,0
0.0153809,0.00997962,0
-4.34882E-06,0.23004,0
-0.999825,-0.533374,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.722222,1,0
0,0,0
0.999946,0,0
1.13889,1,0
0,0,0
5.66667,2,0
0.555556,0,0
0.195668,-4.34882E-06,0
0.195668,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
-0.999929,0,0
0.375,1,0
0.25,0,0
-1.66659,0,0
1.1875,1,0
0,0,0
5.25,2,0
0.6875,0,0
0.451532,-4.34882E-06,0
0.451532,-4.34882E-06,0
0.00952148,0.0153809,0
0.24421,-4.34882E-06,0
-0.639446,0,0
0.5,1,0
0.166667,0,0
1.74993,0,0
1.22222,1,0
0,0,0
5.5,2,0
0.583333,0,0
0.376765,-4.34882E-06,0
0.376765,-4.34882E-06,0
0.0110406,0.0153809,0
0.195668,-4.34882E-06,0
-0.455516,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.722222,1,0
0.166667,0,0
-3333330000,0,0
1,1,0
0,0,0
5.83333,2,0
0.138889,0,0
0.195668,-4.34882E-06,0
0.195668,-4.34882E-06,0
0.0110406,0.0153809,0
0.195668,-4.34882E-06,0
146629,0,0
0.5,1,0
0.5,0,0
-10000000000,0,0
1,1,0
0,0,0
5.5,2,0
0.25,0,0
0.301021,-4.34882E-06,0
0.301021,-4.34882E-06,0
0.00756836,0.0153809,0
0.301021,-4.34882E-06,0
505649,0,0
0.625,1,0
0,0,0
0.999954,0,0
1.1875,1,0
0,0,0
5.5,2,0
0.75,0,0
0.24421,-4.34882E-06,0
0.24421,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
-0.999976,0,0
0.555556,1,0
0.333333,0,0
2.4999,0,0
1.22222,1,0
0,0,0
5.66667,2,0
0.222222,0,0
0.276426,-4.34882E-06,0
0.276426,-4.34882E-06,0
0.00843642,0.0153809,0
0.276426,-4.34882E-06,0
-0.637013,0,0
0.597222,1,0
0.0833333,0,0
1.59991,0,0
1.13889,1,0
0,0,0
4.41667,2,0
0.576389,0,0
0.313315,-4.34882E-06,0
0.313315,-4.34882E-06,0
0.0129937,0.0153809,0
0.124563,-4.34882E-06,0
-0.696344,0,0
0.486111,1,0
0.166667,0,0
0.55553,0,0
1.1875,1,0
0,0,0
4.5,2,0
0.583333,0,0
0.376765,-4.34882E-06,0
0.426932,-4.34882E-06,0
0.0110406,0.0153809,0
0.195668,-4.34882E-06,0
-0.251772,0,0
0.744898,1,0
0.0714286,0,0
2.07676,0,0
1.06633,1,0
0,0,0
4.21429,2,0
0.311225,0,0
0.221103,-4.34882E-06,0
0.221103,-4.34882E-06,0
0.0133082,0.0153809,0
0.111743,-4.34882E-06,0
-0.732922,0,0
0.39645,1,0
0.153846,0,0
0.674972,0,0
1.23669,1,0
0,0,0
4.76923,2,0
0.792899,0,0
0.427316,-4.34882E-06,0
0.473624,-4.34882E-06,0
0.0113128,0.0153809,0
0.186444,-4.34882E-06,0
-0.363156,0,0
1,0.701844,0
0,0.0843373,0
0.985674,-0.0232167,0
1,1.10597,0
0,0,0
12,13.747,0
9.09495E-13,0.357672,0
-4.29705E-06,0.247837,0
-4.29705E-06,0.272845,0
0.0153809,0.0129676,0
-4.29705E-06,0.125605,0
0,-0.357176,0
1,0.746479,0
0,0.126761,0
0,-1.15154,0
1,1.06546,0
0,0,0
12,13.8451,0
0,0.159095,0
-4.34882E-06,0.19641,0
-4.34882E-06,0.234224,0
0.0153809,0.0119217,0
-4.34882E-06,0.165102,0
0,-0.0252209,0
1,0.775148,0
0,0.0769231,0
0,-4.06149,0
1,1.05775,0
0,0,0
12,13.8308,0
0,0.232899,0
-4.34882E-06,0.197345,0
-4.34882E-06,0.214058,0
0.0153809,0.0131619,0
-4.34882E-06,0.117767,0
0,-0.411308,0
1,0.769093,0
0,0.112676,0
0,0.139383,0
1,1.06546,0
0,0,0
12,13.8592,0
0,0.149177,0
-4.34882E-06,0.184302,0
-4.34882E-06,0.218216,0
0.0153809,0.0122565,0
-4.34882E-06,0.152895,0
0,-0.0272635,0
0.945249,0.720294,0
0,0.0985916,0
0.999949,1.03176,0
1.02738,1.88633,0
0,0,0
11.9437,13.5352,0
0.109502,3.43186,0
0.0557194,0.256774,0
0.0557194,0.286011,0
0.0153809,0.0126036,0
-4.34882E-06,0.139824,0
-0.997482,-0.406491,0
0.969238,0.671387,0
0,0.09375,0
0.999919,1.19281,0
1.06152,1.64819,0
0,0,0
11.9375,13.5625,0
0.246094,2.46484,0
0.0349454,0.284351,0
0.0349454,0.310263,0
0.0153809,0.0127258,0
-4.34882E-06,0.135113,0
-0.992576,-0.407511,0
0.854201,0.695621,0
0.0461538,0.0769231,0
1.79905,1.02559,0
1.05775,3.40331,0
0,0,0
11.8923,13,0
0.157633,8.92308,0
0.140246,0.311101,0
0.153001,0.323855,0
0.0140051,0.0131619,0
0.0812178,0.117767,0
-0.294369,-0.709993,0
0.929917,0.76595,0
0,0.0909091,0
0.999893,1.12613,0
1.03504,2.29719,0
0,0,0
11.9273,13.4727,0
0.140165,4.68562,0
0.0678325,0.22929,0
0.0678325,0.247047,0
0.0153809,0.0127982,0
-4.34882E-06,0.132293,0
-0.998435,-0.620159,0
0.486111,0.152778,0
0.416667,2.25,0
0.908378,0.360565,0
1.90972,4.90972,0
0,0,0
9.25,7.41667,0
2.52083,12.5764,0
0.426932,0.740251,0
0.426932,0.859523,0
0.0108236,0.00518121,0
0.245835,0.520636,0
-0.497356,-0.70249,0
0.283951,0.407407,0
0.666667,0.222222,0
0.54999,0.999988,0
1.98765,3.76543,0
0,0,0
8.22222,4,0
2.83951,10.4444,0
0.569249,0.432122,0
0.569249,0.432122,0
0.00766481,0.00997962,0
0.368566,0.23004,0
-3.39992,-4.74072,0
0.5,0.333333,0
0.166667,0.166667,0
1.85709,0.99999,0
1.58333,5.13889,0
0,0,0
9.16667,7.83333,0
2.13889,14.8056,0
0.376765,0.539573,0
0.376765,0.539573,0
0.0110406,0.0110406,0
0.195668,0.195668,0
-0.733637,-2.30668,0
0.540816,0.183673,0
0.714286,3.64286,0
1.41172,0.450206,0
1.34694,4.63775,0
0,0,0
9.57143,7.92857,0
0.530612,9.35204,0
0.345821,0.810453,0
0.388821,0.853453,0
0.00836555,0.0069306,0
0.345821,0.446661,0
-0.263853,-1.57333,0
0.4375,1,0
0.25,0,0
0.333318,0,0
1.1875,1,0
0,0,0
5.5,2,0
0.5,0,0
0.390963,-4.34882E-06,0
0.466216,-4.34882E-06,0
0.00952148,0.0153809,0
0.24421,-4.34882E-06,0
-0.0909152,0,0
0.283951,1,0
0.444444,0,0
-1.24995,0,0
1.24691,1,0
0,0,0
4.88889,2,0
0.54321,0,0
0.460711,-4.34882E-06,0
0.569249,-4.34882E-06,0
0.00766481,0.0153809,0
0.298335,-4.34882E-06,0
-0.164097,0,0
0.371901,1,0
0.181818,0,0
1.73326,0,0
1.24793,1,0
0,0,0
5.09091,2,0
0.809917,0,0
0.450002,-4.34882E-06,0
0.450002,-4.34882E-06,0
0.0107321,0.0153809,0
0.205907,-4.34882E-06,0
-0.544214,0,0
0.708333,1,0
0.0833333,0,0
-1.18174,0,0
1.07639,1,0
0,0,0
5.75,2,0
0.354167,0,0
0.245835,-4.34882E-06,0
0.245835,-4.34882E-06,0
0.0129937,0.0153809,0
0.124563,-4.34882E-06,0
-0.722764,0,0
0.364198,1,0
0.166667,0,0
0.333321,0,0
1.25,1,0
0,0,0
4.94444,2,0
0.830247,0,0
0.445717,-4.34882E-06,0
0.491785,-4.34882E-06,0
0.0110406,0.0153809,0
0.195668,-4.34882E-06,0
-0.366279,0,0
0.334711,1,0
0.227273,0,0
0.811933,0,0
1.24174,1,0
0,0,0
4.86364,2,0
0.754132,0,0
0.460113,-4.34882E-06,0
0.526537,-4.34882E-06,0
0.00989274,0.0153809,0
0.232756,-4.34882E-06,0
-0.232562,0,0
0.413194,1,0
0.125,0,0
0.999959,0,0
1.23438,1,0
0,0,0
4.79167,2,0
0.831597,0,0
0.416142,-4.34882E-06,0
0.450692,-4.34882E-06,0
0.0119629,0.0153809,0
0.163621,-4.34882E-06,0
-0.463479,0,0
0.328402,1,0
0.230769,0,0
0.999959,0,0
1.24408,1,0
0,0,0
4.92308,2,0
0.763314,0,0
0.464483,-4.34882E-06,0
0.528271,-4.34882E-06,0
0.00983352,0.0153809,0
0.234599,-4.34882E-06,0
-0.249482,0,0
0.539062,1,0
0.0625,0,0
0.418164,0,0
1.21484,1,0
0,0,0
4.5625,2,0
0.746094,0,0
0.337635,-4.34882E-06,0
0.337635,-4.34882E-06,0
0.0135498,0.0153809,0
0.101526,-4.34882E-06,0
-0.66888,0,0
0.305785,1,0
0.272727,0,0
-0.099996,0,0
1.24793,1,0
0,0,0
5,2,0
0.727273,0,0
0.473394,-4.34882E-06,0
0.548781,-4.34882E-06,0
0.00918251,0.0153809,0
0.254467,-4.34882E-06,0
-0.190043,0,0
0.53719,1,0
0,0,0
0.999958,0,0
1.23141,1,0
0,0,0
4.72727,2,0
0.92562,0,0
0.284663,-4.34882E-06,0
0.284663,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
-0.999995,0,0
0.382716,1,0
0.222222,0,0
0.499978,0,0
1.22222,1,0
0,0,0
4.66667,2,0
0.666667,0,0
0.432122,-4.34882E-06,0
0.499013,-4.34882E-06,0
0.00997962,0.0153809,0
0.23004,-4.34882E-06,0
-0.194764,0,0
0.875556,1,0
0.0666667,0,0
0,0,0
1,1,0
0,0,0
5.93333,2,0
0.0622222,0,0
0.106363,-4.34882E-06,0
0.106363,-4.34882E-06,0
0.0134364,0.0153809,0
0.106363,-4.34882E-06,0
51576.3,0,0
0.82,1,0
0.1,0,0
-2000000000,0,0
1,1,0
0,0,0
5.9,2,0
0.09,0,0
0.141173,-4.34882E-06,0
0.141173,-4.34882E-06,0
0.0125684,0.0153809,0
0.141173,-4.34882E-06,0
82510.4,0,0
0.867347,1,0
0.0714286,0,0
-1428570000,0,0
1,1,0
0,0,0
5.92857,2,0
0.0663265,0,0
0.111743,-4.34882E-06,0
0.111743,-4.34882E-06,0
0.0133082,0.0153809,0
0.111743,-4.34882E-06,0
56428,0,0
0.889273,1,0
0.0588235,0,0
2.06233,0,0
1.05536,1,0
0,0,0
5.94118,2,0
0.0553633,0,0
0.0971508,-4.34882E-06,0
0.0971508,-4.34882E-06,0
0.0136508,0.0153809,0
0.0971508,-4.34882E-06,0
-0.271005,0,0
0.384615,1,0
0.153846,0,0
1.61898,0,0
1.24852,1,0
0,0,0
5.07692,2,0
0.840237,0,0
0.439637,-4.34882E-06,0
0.439637,-4.34882E-06,0
0.0113128,0.0153809,0
0.186444,-4.34882E-06,0
-0.56761,0,0
0.28125,1,0
0.5,0,0
1.53327,0,0
1.23438,1,0
0,0,0
5,2,0
0.5,0,0
0.451532,-4.34882E-06,0
0.573637,-4.34882E-06,0
0.00756836,0.0153809,0
0.301021,-4.34882E-06,0
-0.196418,0,0
0.487603,1,0
0.0909091,0,0
1.3928,0,0
1.2314,1,0
0,0,0
5.36364,2,0
0.77686,0,0
0.373466,-4.34882E-06,0
0.373466,-4.34882E-06,0
0.0127982,0.0153809,0
0.132293,-4.34882E-06,0
-0.610427,0,0
0.322314,1,0
0.272727,0,0
-0.178564,0,0
1.2314,1,0
0,0,0
5.18182,2,0
0.694215,0,0
0.463418,-4.34882E-06,0
0.538805,-4.34882E-06,0
0.00918251,0.0153809,0
0.254467,-4.34882E-06,0
-0.184831,0,0
0.289941,0.609467,0
0.230769,0.0769231,0
0.914086,0.934326,0
3.68639,2.1716,0
0,0,0
6.23077,2.84615,0
9.40829,4.59172,0
0.615838,0.344695,0
0.615838,0.344695,0
0.00983352,0.0131619,0
0.234599,0.117767,0
-1.41111,-0.664437,0
0.173469,0.438776,0
4.64286,1.57143,0
-0.171992,1.2776,0
4.35204,2.80102,0
0,0,0
7.64286,3.71429,0
8.22959,9.4898,0
0.699827,0.44666,0
0.828832,0.53266,0
0.00390127,0.00820612,0
0.622217,0.388821,0
-0.575928,-1.18262,0
0.288889,0.466667,0
3.53333,0.733333,0
0.846929,1.39471,0
4.04889,2.18222,0
0,0,0
6.73333,3.26667,0
9.66222,6.59556,0
0.525721,0.469266,0
0.646125,0.509399,0
0.00746419,0.00760308,0
0.413983,0.37385,0
-0.921037,-1.16547,0
0.207101,0.301775,0
3.69231,0.769231,0
1.09284,1.26148,0
3.48521,3.05917,0
0,0,0
